virus,reference,hi
a/latvia/03_020560/2014,a/bayern/69/2009,639.9999999999999
a/latvia/03_020560/2014,a/lviv/n6/2009,2560.0
a/latvia/03_020560/2014,a/christchurch/16/2010,1279.9999999999998
a/latvia/03_020560/2014,a/hong_kong/3934/2011,2560.0
a/latvia/03_020560/2014,a/astrakhan/1/2011,1279.9999999999998
a/latvia/03_020560/2014,a/st._petersburg/27/2011,1279.9999999999998
a/latvia/03_020560/2014,a/st._petersburg/100/2011,2560.0
a/latvia/03_020560/2014,a/hong_kong/5659/2012,2560.0
a/latvia/03_020560/2014,a/south_africa/3626/2013,1279.9999999999998
a/finland/422/2014,a/california/07/2009,1279.9999999999998
a/finland/422/2014,a/bayern/69/2009,639.9999999999999
a/finland/422/2014,a/lviv/n6/2009,2560.0
a/finland/422/2014,a/christchurch/16/2010,1279.9999999999998
a/finland/422/2014,a/hong_kong/3934/2011,2560.0
a/finland/422/2014,a/astrakhan/1/2011,2560.0
a/finland/422/2014,a/st._petersburg/27/2011,5120.0
a/finland/422/2014,a/st._petersburg/100/2011,5120.0
a/finland/422/2014,a/hong_kong/5659/2012,5120.0
a/finland/422/2014,a/south_africa/3626/2013,2560.0
a/england/348/2014,a/california/07/2009,1279.9999999999998
a/england/348/2014,a/bayern/69/2009,639.9999999999999
a/england/348/2014,a/lviv/n6/2009,1279.9999999999998
a/england/348/2014,a/christchurch/16/2010,1279.9999999999998
a/england/348/2014,a/hong_kong/3934/2011,2560.0
a/england/348/2014,a/astrakhan/1/2011,2560.0
a/england/348/2014,a/st._petersburg/27/2011,2560.0
a/england/348/2014,a/st._petersburg/100/2011,5120.0
a/england/348/2014,a/hong_kong/5659/2012,5120.0
a/england/348/2014,a/south_africa/3626/2013,2560.0
a/latvia/03_023857/2014,a/california/07/2009,639.9999999999999
a/latvia/03_023857/2014,a/bayern/69/2009,639.9999999999999
a/latvia/03_023857/2014,a/lviv/n6/2009,1279.9999999999998
a/latvia/03_023857/2014,a/christchurch/16/2010,1279.9999999999998
a/latvia/03_023857/2014,a/hong_kong/3934/2011,5120.0
a/latvia/03_023857/2014,a/astrakhan/1/2011,2560.0
a/latvia/03_023857/2014,a/st._petersburg/27/2011,2560.0
a/latvia/03_023857/2014,a/st._petersburg/100/2011,5120.0
a/latvia/03_023857/2014,a/hong_kong/5659/2012,5120.0
a/latvia/03_023857/2014,a/south_africa/3626/2013,5120.0
a/latvia/03_028999/2014,a/california/07/2009,639.9999999999999
a/latvia/03_028999/2014,a/bayern/69/2009,639.9999999999999
a/latvia/03_028999/2014,a/lviv/n6/2009,639.9999999999999
a/latvia/03_028999/2014,a/christchurch/16/2010,639.9999999999999
a/latvia/03_028999/2014,a/hong_kong/3934/2011,2560.0
a/latvia/03_028999/2014,a/astrakhan/1/2011,1279.9999999999998
a/latvia/03_028999/2014,a/st._petersburg/27/2011,1279.9999999999998
a/latvia/03_028999/2014,a/st._petersburg/100/2011,2560.0
a/latvia/03_028999/2014,a/hong_kong/5659/2012,2560.0
a/latvia/03_028999/2014,a/south_africa/3626/2013,2560.0
a/england/378/2014,a/california/07/2009,2560.0
a/england/378/2014,a/bayern/69/2009,2560.0
a/england/378/2014,a/lviv/n6/2009,2560.0
a/england/378/2014,a/christchurch/16/2010,2560.0
a/england/378/2014,a/hong_kong/3934/2011,5120.0
a/england/378/2014,a/astrakhan/1/2011,5120.0
a/england/378/2014,a/st._petersburg/27/2011,2560.0
a/england/378/2014,a/st._petersburg/100/2011,5120.0
a/england/378/2014,a/hong_kong/5659/2012,5120.0
a/england/378/2014,a/south_africa/3626/2013,2560.0
a/latvia/03_043266/2014,a/california/07/2009,1279.9999999999998
a/latvia/03_043266/2014,a/bayern/69/2009,319.99999999999994
a/latvia/03_043266/2014,a/lviv/n6/2009,639.9999999999999
a/latvia/03_043266/2014,a/christchurch/16/2010,319.99999999999994
a/latvia/03_043266/2014,a/hong_kong/3934/2011,1279.9999999999998
a/latvia/03_043266/2014,a/astrakhan/1/2011,1279.9999999999998
a/latvia/03_043266/2014,a/st._petersburg/27/2011,639.9999999999999
a/latvia/03_043266/2014,a/st._petersburg/100/2011,1279.9999999999998
a/latvia/03_043266/2014,a/hong_kong/5659/2012,1279.9999999999998
a/latvia/03_043266/2014,a/south_africa/3626/2013,1279.9999999999998
a/latvia/03_050084/2014,a/california/07/2009,1279.9999999999998
a/latvia/03_050084/2014,a/bayern/69/2009,1279.9999999999998
a/latvia/03_050084/2014,a/lviv/n6/2009,2560.0
a/latvia/03_050084/2014,a/christchurch/16/2010,1279.9999999999998
a/latvia/03_050084/2014,a/hong_kong/3934/2011,2560.0
a/latvia/03_050084/2014,a/astrakhan/1/2011,2560.0
a/latvia/03_050084/2014,a/st._petersburg/27/2011,2560.0
a/latvia/03_050084/2014,a/st._petersburg/100/2011,5120.0
a/latvia/03_050084/2014,a/hong_kong/5659/2012,5120.0
a/latvia/03_050084/2014,a/south_africa/3626/2013,2560.0
a/england/395/2014,a/california/07/2009,639.9999999999999
a/england/395/2014,a/bayern/69/2009,639.9999999999999
a/england/395/2014,a/lviv/n6/2009,1279.9999999999998
a/england/395/2014,a/christchurch/16/2010,1279.9999999999998
a/england/395/2014,a/hong_kong/3934/2011,2560.0
a/england/395/2014,a/astrakhan/1/2011,1279.9999999999998
a/england/395/2014,a/st._petersburg/27/2011,2560.0
a/england/395/2014,a/st._petersburg/100/2011,2560.0
a/england/395/2014,a/hong_kong/5659/2012,2560.0
a/england/395/2014,a/south_africa/3626/2013,1279.9999999999998
a/england/403/2014,a/california/07/2009,639.9999999999999
a/england/403/2014,a/bayern/69/2009,639.9999999999999
a/england/403/2014,a/lviv/n6/2009,1279.9999999999998
a/england/403/2014,a/christchurch/16/2010,1279.9999999999998
a/england/403/2014,a/hong_kong/3934/2011,2560.0
a/england/403/2014,a/astrakhan/1/2011,2560.0
a/england/403/2014,a/st._petersburg/27/2011,2560.0
a/england/403/2014,a/st._petersburg/100/2011,2560.0
a/england/403/2014,a/hong_kong/5659/2012,2560.0
a/england/403/2014,a/south_africa/3626/2013,1279.9999999999998
a/nove_zamky/202/2014,a/california/07/2009,1279.9999999999998
a/nove_zamky/202/2014,a/bayern/69/2009,1279.9999999999998
a/nove_zamky/202/2014,a/lviv/n6/2009,2560.0
a/nove_zamky/202/2014,a/christchurch/16/2010,2560.0
a/nove_zamky/202/2014,a/hong_kong/3934/2011,2560.0
a/nove_zamky/202/2014,a/astrakhan/1/2011,5120.0
a/nove_zamky/202/2014,a/st._petersburg/27/2011,2560.0
a/nove_zamky/202/2014,a/st._petersburg/100/2011,5120.0
a/nove_zamky/202/2014,a/hong_kong/5659/2012,5120.0
a/nove_zamky/202/2014,a/south_africa/3626/2013,2560.0
a/trencin/207/2014,a/california/07/2009,1279.9999999999998
a/trencin/207/2014,a/bayern/69/2009,639.9999999999999
a/trencin/207/2014,a/lviv/n6/2009,1279.9999999999998
a/trencin/207/2014,a/christchurch/16/2010,1279.9999999999998
a/trencin/207/2014,a/hong_kong/3934/2011,2560.0
a/trencin/207/2014,a/astrakhan/1/2011,2560.0
a/trencin/207/2014,a/st._petersburg/27/2011,1279.9999999999998
a/trencin/207/2014,a/st._petersburg/100/2011,5120.0
a/trencin/207/2014,a/hong_kong/5659/2012,5120.0
a/trencin/207/2014,a/south_africa/3626/2013,2560.0
a/dominican_republic/7293/2013,a/california/07/2009,538.1737057623769
a/dominican_republic/7293/2013,a/bayern/69/2009,319.99999999999994
a/dominican_republic/7293/2013,a/lviv/n6/2009,507.9683366298239
a/dominican_republic/7293/2013,a/christchurch/16/2010,403.17473596635955
a/dominican_republic/7293/2013,a/hong_kong/3934/2011,806.3494719327185
a/dominican_republic/7293/2013,a/astrakhan/1/2011,1015.9366732596479
a/dominican_republic/7293/2013,a/st._petersburg/27/2011,806.3494719327185
a/dominican_republic/7293/2013,a/st._petersburg/100/2011,1612.698943865437
a/dominican_republic/7293/2013,a/hong_kong/5659/2012,1612.698943865437
a/dominican_republic/7293/2013,a/south_africa/3626/2013,1279.9999999999998
a/dominican_republic/7293/2013,a/dominican_republic/7293/2013,2560.0
a/dakar/03/2013,a/california/07/2009,639.9999999999999
a/dakar/03/2013,a/bayern/69/2009,639.9999999999999
a/dakar/03/2013,a/lviv/n6/2009,639.9999999999999
a/dakar/03/2013,a/christchurch/16/2010,639.9999999999999
a/dakar/03/2013,a/hong_kong/3934/2011,2560.0
a/dakar/03/2013,a/astrakhan/1/2011,2560.0
a/dakar/03/2013,a/st._petersburg/27/2011,1279.9999999999998
a/dakar/03/2013,a/st._petersburg/100/2011,2560.0
a/dakar/03/2013,a/hong_kong/5659/2012,2560.0
a/dakar/03/2013,a/south_africa/3626/2013,1279.9999999999998
a/dakar/03/2013,a/dominican_republic/7293/2013,1279.9999999999998
a/dakar/04/2013,a/california/07/2009,1810.1933598375617
a/dakar/04/2013,a/bayern/69/2009,1279.9999999999998
a/dakar/04/2013,a/lviv/n6/2009,1279.9999999999998
a/dakar/04/2013,a/christchurch/16/2010,1279.9999999999998
a/dakar/04/2013,a/hong_kong/3934/2011,5120.0
a/dakar/04/2013,a/astrakhan/1/2011,5120.0
a/dakar/04/2013,a/st._petersburg/27/2011,2560.0
a/dakar/04/2013,a/st._petersburg/100/2011,5120.0
a/dakar/04/2013,a/hong_kong/5659/2012,5120.0
a/dakar/04/2013,a/south_africa/3626/2013,2560.0
a/dakar/04/2013,a/dominican_republic/7293/2013,2560.0
a/dakar/01/2013,a/california/07/2009,1279.9999999999998
a/dakar/01/2013,a/bayern/69/2009,639.9999999999999
a/dakar/01/2013,a/lviv/n6/2009,1279.9999999999998
a/dakar/01/2013,a/christchurch/16/2010,1279.9999999999998
a/dakar/01/2013,a/hong_kong/3934/2011,2560.0
a/dakar/01/2013,a/astrakhan/1/2011,5120.0
a/dakar/01/2013,a/st._petersburg/27/2011,2560.0
a/dakar/01/2013,a/st._petersburg/100/2011,5120.0
a/dakar/01/2013,a/hong_kong/5659/2012,5120.0
a/dakar/01/2013,a/south_africa/3626/2013,2560.0
a/dakar/01/2013,a/dominican_republic/7293/2013,2560.0
a/dakar/05/2013,a/california/07/2009,1279.9999999999998
a/dakar/05/2013,a/bayern/69/2009,639.9999999999999
a/dakar/05/2013,a/lviv/n6/2009,639.9999999999999
a/dakar/05/2013,a/christchurch/16/2010,639.9999999999999
a/dakar/05/2013,a/hong_kong/3934/2011,2560.0
a/dakar/05/2013,a/astrakhan/1/2011,2560.0
a/dakar/05/2013,a/st._petersburg/27/2011,1279.9999999999998
a/dakar/05/2013,a/st._petersburg/100/2011,5120.0
a/dakar/05/2013,a/hong_kong/5659/2012,2560.0
a/dakar/05/2013,a/south_africa/3626/2013,1279.9999999999998
a/dakar/17/2013,a/california/07/2009,319.99999999999994
a/dakar/17/2013,a/bayern/69/2009,319.99999999999994
a/dakar/17/2013,a/lviv/n6/2009,319.99999999999994
a/dakar/17/2013,a/christchurch/16/2010,319.99999999999994
a/dakar/17/2013,a/hong_kong/3934/2011,639.9999999999999
a/dakar/17/2013,a/astrakhan/1/2011,639.9999999999999
a/dakar/17/2013,a/st._petersburg/27/2011,639.9999999999999
a/dakar/17/2013,a/st._petersburg/100/2011,1279.9999999999998
a/dakar/17/2013,a/hong_kong/5659/2012,2560.0
a/dakar/17/2013,a/south_africa/3626/2013,639.9999999999999
a/dakar/16/2013,a/california/07/2009,1279.9999999999998
a/dakar/16/2013,a/bayern/69/2009,639.9999999999999
a/dakar/16/2013,a/lviv/n6/2009,1279.9999999999998
a/dakar/16/2013,a/christchurch/16/2010,639.9999999999999
a/dakar/16/2013,a/hong_kong/3934/2011,2560.0
a/dakar/16/2013,a/astrakhan/1/2011,2560.0
a/dakar/16/2013,a/st._petersburg/27/2011,2560.0
a/dakar/16/2013,a/st._petersburg/100/2011,2560.0
a/dakar/16/2013,a/hong_kong/5659/2012,2560.0
a/dakar/16/2013,a/south_africa/3626/2013,1279.9999999999998
a/dakar/16/2013,a/dominican_republic/7293/2013,2560.0
a/dakar/08/2013,a/california/07/2009,1810.1933598375617
a/dakar/08/2013,a/bayern/69/2009,1279.9999999999998
a/dakar/08/2013,a/lviv/n6/2009,2560.0
a/dakar/08/2013,a/christchurch/16/2010,2560.0
a/dakar/08/2013,a/hong_kong/3934/2011,5120.0
a/dakar/08/2013,a/astrakhan/1/2011,5120.0
a/dakar/08/2013,a/st._petersburg/27/2011,2560.0
a/dakar/08/2013,a/st._petersburg/100/2011,5120.0
a/dakar/08/2013,a/hong_kong/5659/2012,5120.0
a/dakar/08/2013,a/south_africa/3626/2013,2560.0
a/dakar/08/2013,a/dominican_republic/7293/2013,5120.0
a/cameroon/6450/2013,a/california/07/2009,452.5483399593903
a/cameroon/6450/2013,a/bayern/69/2009,1279.9999999999998
a/cameroon/6450/2013,a/lviv/n6/2009,1279.9999999999998
a/cameroon/6450/2013,a/christchurch/16/2010,1279.9999999999998
a/cameroon/6450/2013,a/hong_kong/3934/2011,1279.9999999999998
a/cameroon/6450/2013,a/astrakhan/1/2011,1279.9999999999998
a/cameroon/6450/2013,a/st._petersburg/27/2011,1279.9999999999998
a/cameroon/6450/2013,a/st._petersburg/100/2011,5120.0
a/cameroon/6450/2013,a/hong_kong/5659/2012,2560.0
a/cameroon/6450/2013,a/south_africa/3626/2013,639.9999999999999
a/cameroon/6450/2013,a/dominican_republic/7293/2013,1279.9999999999998
a/dakar/09/2013,a/california/07/2009,905.0966799187808
a/dakar/09/2013,a/bayern/69/2009,639.9999999999999
a/dakar/09/2013,a/lviv/n6/2009,1279.9999999999998
a/dakar/09/2013,a/christchurch/16/2010,639.9999999999999
a/dakar/09/2013,a/hong_kong/3934/2011,2560.0
a/dakar/09/2013,a/astrakhan/1/2011,2560.0
a/dakar/09/2013,a/st._petersburg/27/2011,2560.0
a/dakar/09/2013,a/st._petersburg/100/2011,2560.0
a/dakar/09/2013,a/hong_kong/5659/2012,2560.0
a/dakar/09/2013,a/south_africa/3626/2013,1279.9999999999998
a/dakar/09/2013,a/dominican_republic/7293/2013,1279.9999999999998
a/jordan/30653/2013,a/california/07/2009,1279.9999999999998
a/jordan/30653/2013,a/bayern/69/2009,639.9999999999999
a/jordan/30653/2013,a/lviv/n6/2009,1279.9999999999998
a/jordan/30653/2013,a/christchurch/16/2010,1279.9999999999998
a/jordan/30653/2013,a/hong_kong/3934/2011,2560.0
a/jordan/30653/2013,a/astrakhan/1/2011,2560.0
a/jordan/30653/2013,a/st._petersburg/27/2011,2560.0
a/jordan/30653/2013,a/st._petersburg/100/2011,5120.0
a/jordan/30653/2013,a/hong_kong/5659/2012,5120.0
a/jordan/30653/2013,a/south_africa/3626/2013,2560.0
a/dakar/10/2013,a/california/07/2009,639.9999999999999
a/dakar/10/2013,a/bayern/69/2009,639.9999999999999
a/dakar/10/2013,a/lviv/n6/2009,1279.9999999999998
a/dakar/10/2013,a/christchurch/16/2010,639.9999999999999
a/dakar/10/2013,a/hong_kong/3934/2011,2560.0
a/dakar/10/2013,a/astrakhan/1/2011,2560.0
a/dakar/10/2013,a/st._petersburg/27/2011,1279.9999999999998
a/dakar/10/2013,a/st._petersburg/100/2011,2560.0
a/dakar/10/2013,a/hong_kong/5659/2012,2560.0
a/dakar/10/2013,a/south_africa/3626/2013,639.9999999999999
a/dakar/10/2013,a/dominican_republic/7293/2013,1279.9999999999998
a/jordan/30663/2013,a/california/07/2009,159.99999999999994
a/jordan/30663/2013,a/bayern/69/2009,159.99999999999994
a/jordan/30663/2013,a/lviv/n6/2009,159.99999999999994
a/jordan/30663/2013,a/christchurch/16/2010,159.99999999999994
a/jordan/30663/2013,a/hong_kong/3934/2011,319.99999999999994
a/jordan/30663/2013,a/astrakhan/1/2011,319.99999999999994
a/jordan/30663/2013,a/st._petersburg/27/2011,159.99999999999994
a/jordan/30663/2013,a/st._petersburg/100/2011,159.99999999999994
a/jordan/30663/2013,a/hong_kong/5659/2012,319.99999999999994
a/jordan/30663/2013,a/south_africa/3626/2013,159.99999999999994
a/dakar/11/2013,a/california/07/2009,1279.9999999999998
a/dakar/11/2013,a/bayern/69/2009,639.9999999999999
a/dakar/11/2013,a/lviv/n6/2009,1279.9999999999998
a/dakar/11/2013,a/christchurch/16/2010,1279.9999999999998
a/dakar/11/2013,a/hong_kong/3934/2011,2560.0
a/dakar/11/2013,a/astrakhan/1/2011,5120.0
a/dakar/11/2013,a/st._petersburg/27/2011,2560.0
a/dakar/11/2013,a/st._petersburg/100/2011,5120.0
a/dakar/11/2013,a/hong_kong/5659/2012,5120.0
a/dakar/11/2013,a/south_africa/3626/2013,1279.9999999999998
a/dakar/11/2013,a/dominican_republic/7293/2013,2560.0
a/dakar/15/2013,a/california/07/2009,1279.9999999999998
a/dakar/15/2013,a/bayern/69/2009,639.9999999999999
a/dakar/15/2013,a/lviv/n6/2009,1279.9999999999998
a/dakar/15/2013,a/christchurch/16/2010,639.9999999999999
a/dakar/15/2013,a/hong_kong/3934/2011,2560.0
a/dakar/15/2013,a/astrakhan/1/2011,2560.0
a/dakar/15/2013,a/st._petersburg/27/2011,2560.0
a/dakar/15/2013,a/st._petersburg/100/2011,5120.0
a/dakar/15/2013,a/hong_kong/5659/2012,2560.0
a/dakar/15/2013,a/south_africa/3626/2013,1279.9999999999998
a/dakar/15/2013,a/dominican_republic/7293/2013,1279.9999999999998
a/athens.gr/23/2014,a/california/07/2009,1279.9999999999998
a/athens.gr/23/2014,a/bayern/69/2009,1279.9999999999998
a/athens.gr/23/2014,a/lviv/n6/2009,1279.9999999999998
a/athens.gr/23/2014,a/christchurch/16/2010,1279.9999999999998
a/athens.gr/23/2014,a/hong_kong/3934/2011,5120.0
a/athens.gr/23/2014,a/astrakhan/1/2011,2560.0
a/athens.gr/23/2014,a/st._petersburg/27/2011,2560.0
a/athens.gr/23/2014,a/st._petersburg/100/2011,5120.0
a/athens.gr/23/2014,a/hong_kong/5659/2012,2560.0
a/athens.gr/23/2014,a/south_africa/3626/2013,2560.0
a/athens.gr/23/2014,a/dominican_republic/7293/2013,2560.0
a/athens.gr/19/2014,a/california/07/2009,1279.9999999999998
a/athens.gr/19/2014,a/bayern/69/2009,1279.9999999999998
a/athens.gr/19/2014,a/lviv/n6/2009,1279.9999999999998
a/athens.gr/19/2014,a/christchurch/16/2010,1279.9999999999998
a/athens.gr/19/2014,a/hong_kong/3934/2011,5120.0
a/athens.gr/19/2014,a/astrakhan/1/2011,5120.0
a/athens.gr/19/2014,a/st._petersburg/27/2011,2560.0
a/athens.gr/19/2014,a/st._petersburg/100/2011,5120.0
a/athens.gr/19/2014,a/hong_kong/5659/2012,2560.0
a/athens.gr/19/2014,a/south_africa/3626/2013,2560.0
a/athens.gr/19/2014,a/dominican_republic/7293/2013,2560.0
a/dakar/02/2014,a/california/07/2009,1279.9999999999998
a/dakar/02/2014,a/bayern/69/2009,319.99999999999994
a/dakar/02/2014,a/lviv/n6/2009,319.99999999999994
a/dakar/02/2014,a/christchurch/16/2010,79.99999999999997
a/dakar/02/2014,a/hong_kong/3934/2011,79.99999999999997
a/dakar/02/2014,a/astrakhan/1/2011,79.99999999999997
a/dakar/02/2014,a/st._petersburg/27/2011,159.99999999999994
a/dakar/02/2014,a/st._petersburg/100/2011,159.99999999999994
a/dakar/02/2014,a/hong_kong/5659/2012,159.99999999999994
a/dakar/02/2014,a/south_africa/3626/2013,159.99999999999994
a/dakar/03/2014,a/california/07/2009,319.99999999999994
a/dakar/03/2014,a/bayern/69/2009,639.9999999999999
a/dakar/03/2014,a/lviv/n6/2009,319.99999999999994
a/dakar/03/2014,a/christchurch/16/2010,79.99999999999997
a/dakar/03/2014,a/hong_kong/3934/2011,79.99999999999997
a/dakar/03/2014,a/astrakhan/1/2011,79.99999999999997
a/dakar/03/2014,a/st._petersburg/27/2011,319.99999999999994
a/dakar/03/2014,a/st._petersburg/100/2011,159.99999999999994
a/dakar/03/2014,a/hong_kong/5659/2012,319.99999999999994
a/dakar/03/2014,a/south_africa/3626/2013,159.99999999999994
a/dakar/07/2014,a/california/07/2009,2560.0
a/dakar/07/2014,a/bayern/69/2009,1279.9999999999998
a/dakar/07/2014,a/lviv/n6/2009,2560.0
a/dakar/07/2014,a/christchurch/16/2010,1279.9999999999998
a/dakar/07/2014,a/hong_kong/3934/2011,2560.0
a/dakar/07/2014,a/astrakhan/1/2011,2560.0
a/dakar/07/2014,a/st._petersburg/27/2011,2560.0
a/dakar/07/2014,a/st._petersburg/100/2011,5120.0
a/dakar/07/2014,a/hong_kong/5659/2012,5120.0
a/dakar/07/2014,a/south_africa/3626/2013,2560.0
a/lithuania/5569/2014,a/california/07/2009,1279.9999999999998
a/lithuania/5569/2014,a/bayern/69/2009,639.9999999999999
a/lithuania/5569/2014,a/lviv/n6/2009,2560.0
a/lithuania/5569/2014,a/christchurch/16/2010,1279.9999999999998
a/lithuania/5569/2014,a/hong_kong/3934/2011,2560.0
a/lithuania/5569/2014,a/astrakhan/1/2011,2560.0
a/lithuania/5569/2014,a/st._petersburg/27/2011,2560.0
a/lithuania/5569/2014,a/st._petersburg/100/2011,5120.0
a/lithuania/5569/2014,a/hong_kong/5659/2012,5120.0
a/lithuania/5569/2014,a/south_africa/3626/2013,2560.0
a/dakar/08/2014,a/california/07/2009,1279.9999999999998
a/dakar/08/2014,a/bayern/69/2009,639.9999999999999
a/dakar/08/2014,a/lviv/n6/2009,1279.9999999999998
a/dakar/08/2014,a/christchurch/16/2010,1279.9999999999998
a/dakar/08/2014,a/hong_kong/3934/2011,2560.0
a/dakar/08/2014,a/astrakhan/1/2011,2560.0
a/dakar/08/2014,a/st._petersburg/27/2011,2560.0
a/dakar/08/2014,a/st._petersburg/100/2011,5120.0
a/dakar/08/2014,a/hong_kong/5659/2012,2560.0
a/dakar/08/2014,a/south_africa/3626/2013,2560.0
a/norway/1916/2014,a/california/07/2009,639.9999999999999
a/norway/1916/2014,a/bayern/69/2009,319.99999999999994
a/norway/1916/2014,a/lviv/n6/2009,1279.9999999999998
a/norway/1916/2014,a/christchurch/16/2010,639.9999999999999
a/norway/1916/2014,a/hong_kong/3934/2011,1279.9999999999998
a/norway/1916/2014,a/astrakhan/1/2011,1279.9999999999998
a/norway/1916/2014,a/st._petersburg/27/2011,1279.9999999999998
a/norway/1916/2014,a/st._petersburg/100/2011,2560.0
a/norway/1916/2014,a/hong_kong/5659/2012,2560.0
a/norway/1916/2014,a/south_africa/3626/2013,2560.0
a/st._petersburg/10/2007,a/new_caledonia/20/1999,79.99999999999997
a/st._petersburg/10/2007,a/thessaloniki/24/2005,319.99999999999994
a/st._petersburg/10/2007,a/egypt/39/2005,319.99999999999994
a/st._petersburg/10/2007,a/st._petersburg/10/2007,639.9999999999999
a/st._petersburg/10/2007,a/fukushima/97/2006,40.0
a/st._petersburg/10/2007,a/hong_kong/2652/2006,79.99999999999997
a/st._petersburg/10/2007,a/solomon_islands/3/2006,40.0
a/st._petersburg/10/2007,a/fukushima/141/2006,40.0
a/pennsylvania/1/2007,a/new_caledonia/20/1999,159.99999999999994
a/pennsylvania/1/2007,a/thessaloniki/24/2005,1279.9999999999998
a/pennsylvania/1/2007,a/egypt/39/2005,639.9999999999999
a/pennsylvania/1/2007,a/st._petersburg/10/2007,319.99999999999994
a/pennsylvania/1/2007,a/fukushima/97/2006,40.0
a/pennsylvania/1/2007,a/hong_kong/2652/2006,40.0
a/pennsylvania/1/2007,a/solomon_islands/3/2006,40.0
a/pennsylvania/1/2007,a/fukushima/141/2006,40.0
a/st.petersburg/43/07_e,a/new_caledonia/20/1999,79.99999999999997
a/st.petersburg/43/07_e,a/thessaloniki/24/2005,319.99999999999994
a/st.petersburg/43/07_e,a/egypt/39/2005,159.99999999999994
a/st.petersburg/43/07_e,a/st._petersburg/10/2007,319.99999999999994
a/st.petersburg/43/07_e,a/fukushima/97/2006,40.0
a/st.petersburg/43/07_e,a/hong_kong/2652/2006,79.99999999999997
a/st.petersburg/43/07_e,a/solomon_islands/3/2006,40.0
a/st.petersburg/43/07_e,a/fukushima/141/2006,40.0
a/cape_town/106/2007,a/new_caledonia/20/1999,159.99999999999994
a/cape_town/106/2007,a/thessaloniki/24/2005,1279.9999999999998
a/cape_town/106/2007,a/egypt/39/2005,639.9999999999999
a/cape_town/106/2007,a/st._petersburg/10/2007,319.99999999999994
a/cape_town/106/2007,a/fukushima/97/2006,159.99999999999994
a/cape_town/106/2007,a/hong_kong/2652/2006,79.99999999999997
a/cape_town/106/2007,a/solomon_islands/3/2006,40.0
a/cape_town/106/2007,a/fukushima/141/2006,79.99999999999997
a/ulaanbaatar/116/2007,a/new_caledonia/20/1999,40.0
a/ulaanbaatar/116/2007,a/thessaloniki/24/2005,40.0
a/ulaanbaatar/116/2007,a/egypt/39/2005,79.99999999999997
a/ulaanbaatar/116/2007,a/st._petersburg/10/2007,40.0
a/ulaanbaatar/116/2007,a/fukushima/97/2006,319.99999999999994
a/ulaanbaatar/116/2007,a/hong_kong/2652/2006,319.99999999999994
a/ulaanbaatar/116/2007,a/solomon_islands/3/2006,319.99999999999994
a/ulaanbaatar/116/2007,a/fukushima/141/2006,319.99999999999994
a/texas/5/2007,a/new_caledonia/20/1999,40.0
a/texas/5/2007,a/thessaloniki/24/2005,40.0
a/texas/5/2007,a/egypt/39/2005,79.99999999999997
a/texas/5/2007,a/st._petersburg/10/2007,40.0
a/texas/5/2007,a/fukushima/97/2006,159.99999999999994
a/texas/5/2007,a/hong_kong/2652/2006,159.99999999999994
a/texas/5/2007,a/solomon_islands/3/2006,319.99999999999994
a/texas/5/2007,a/fukushima/141/2006,319.99999999999994
a/kitakyusyu/6/2007,a/new_caledonia/20/1999,40.0
a/kitakyusyu/6/2007,a/thessaloniki/24/2005,40.0
a/kitakyusyu/6/2007,a/egypt/39/2005,40.0
a/kitakyusyu/6/2007,a/st._petersburg/10/2007,40.0
a/kitakyusyu/6/2007,a/fukushima/97/2006,79.99999999999997
a/kitakyusyu/6/2007,a/hong_kong/2652/2006,159.99999999999994
a/kitakyusyu/6/2007,a/solomon_islands/3/2006,79.99999999999997
a/kitakyusyu/6/2007,a/fukushima/141/2006,159.99999999999994
a/peru/1169/2007,a/new_caledonia/20/1999,40.0
a/peru/1169/2007,a/thessaloniki/24/2005,40.0
a/peru/1169/2007,a/egypt/39/2005,319.99999999999994
a/peru/1169/2007,a/st._petersburg/10/2007,40.0
a/peru/1169/2007,a/fukushima/97/2006,319.99999999999994
a/peru/1169/2007,a/hong_kong/2652/2006,159.99999999999994
a/peru/1169/2007,a/solomon_islands/3/2006,319.99999999999994
a/peru/1169/2007,a/fukushima/141/2006,319.99999999999994
a/malaysia/472/2007,a/new_caledonia/20/1999,40.0
a/malaysia/472/2007,a/thessaloniki/24/2005,40.0
a/malaysia/472/2007,a/egypt/39/2005,40.0
a/malaysia/472/2007,a/st._petersburg/10/2007,40.0
a/malaysia/472/2007,a/fukushima/97/2006,639.9999999999999
a/malaysia/472/2007,a/hong_kong/2652/2006,319.99999999999994
a/malaysia/472/2007,a/solomon_islands/3/2006,319.99999999999994
a/malaysia/472/2007,a/fukushima/141/2006,159.99999999999994
a/st_petersburg/96/2007,a/new_caledonia/20/1999,40.0
a/st_petersburg/96/2007,a/thessaloniki/24/2005,79.99999999999997
a/st_petersburg/96/2007,a/egypt/39/2005,113.13708498984757
a/st_petersburg/96/2007,a/st._petersburg/10/2007,40.0
a/st_petersburg/96/2007,a/fukushima/97/2006,226.27416997969513
a/st_petersburg/96/2007,a/hong_kong/2652/2006,319.99999999999994
a/st_petersburg/96/2007,a/solomon_islands/3/2006,226.27416997969513
a/st_petersburg/96/2007,a/fukushima/141/2006,319.99999999999994
a/sydney/207/2007,a/new_caledonia/20/1999,40.0
